HFSDDW
150	50	10
0	71	1	78	2	26	3	97	4	62	5	87	6	16	7	46	8	56	9	84
0	14	1	98	2	61	3	14	4	73	5	27	6	73	7	41	8	60	9	87
0	67	1	3	2	29	3	34	4	89	5	64	6	17	7	57	8	88	9	39
0	93	1	61	2	79	3	34	4	90	5	63	6	56	7	59	8	46	9	52
0	75	1	28	2	39	3	40	4	29	5	3	6	40	7	72	8	72	9	6
0	36	1	13	2	3	3	82	4	67	5	68	6	50	7	91	8	9	9	97
0	71	1	59	2	58	3	18	4	91	5	53	6	20	7	28	8	23	9	11
0	70	1	15	2	95	3	9	4	12	5	40	6	64	7	89	8	6	9	86
0	24	1	45	2	84	3	82	4	3	5	80	6	58	7	96	8	67	9	22
0	13	1	64	2	51	3	48	4	81	5	17	6	69	7	21	8	48	9	75
0	83	1	13	2	49	3	62	4	36	5	22	6	18	7	94	8	70	9	27
0	5	1	61	2	86	3	22	4	73	5	27	6	74	7	76	8	15	9	11
0	95	1	23	2	61	3	1	4	97	5	7	6	63	7	48	8	27	9	94
0	70	1	43	2	41	3	30	4	4	5	12	6	95	7	23	8	47	9	80
0	63	1	64	2	27	3	40	4	18	5	52	6	77	7	30	8	74	9	55
0	43	1	93	2	7	3	37	4	80	5	61	6	52	7	49	8	64	9	30
0	58	1	69	2	67	3	75	4	57	5	62	6	21	7	56	8	18	9	62
0	32	1	51	2	29	3	34	4	48	5	31	6	96	7	21	8	83	9	46
0	29	1	34	2	73	3	72	4	52	5	77	6	37	7	4	8	50	9	43
0	59	1	46	2	59	3	18	4	23	5	93	6	97	7	51	8	83	9	55
0	32	1	22	2	12	3	12	4	24	5	91	6	64	7	72	8	89	9	49
0	64	1	31	2	65	3	19	4	1	5	24	6	96	7	94	8	24	9	79
0	26	1	17	2	7	3	75	4	3	5	85	6	92	7	12	8	12	9	54
0	33	1	46	2	38	3	28	4	15	5	7	6	23	7	62	8	49	9	61
0	13	1	65	2	15	3	1	4	78	5	29	6	80	7	40	8	17	9	98
0	97	1	4	2	27	3	4	4	30	5	15	6	15	7	36	8	9	9	38
0	99	1	52	2	60	3	35	4	17	5	19	6	93	7	38	8	4	9	94
0	2	1	34	2	45	3	63	4	67	5	60	6	2	7	6	8	96	9	74
0	5	1	52	2	95	3	13	4	57	5	30	6	19	7	35	8	97	9	99
0	92	1	86	2	53	3	11	4	61	5	60	6	5	7	80	8	84	9	60
0	36	1	43	2	36	3	23	4	97	5	63	6	58	7	64	8	37	9	69
0	13	1	10	2	40	3	35	4	34	5	47	6	57	7	47	8	78	9	86
0	99	1	59	2	40	3	5	4	3	5	15	6	81	7	34	8	2	9	7
0	56	1	22	2	21	3	36	4	39	5	61	6	16	7	73	8	16	9	93
0	72	1	54	2	98	3	28	4	87	5	82	6	47	7	18	8	77	9	15
0	4	1	58	2	2	3	98	4	60	5	76	6	3	7	32	8	21	9	83
0	82	1	24	2	63	3	30	4	14	5	90	6	88	7	4	8	96	9	72
0	31	1	83	2	32	3	84	4	14	5	46	6	61	7	13	8	18	9	20
0	67	1	63	2	57	3	86	4	3	5	98	6	21	7	23	8	76	9	62
0	59	1	84	2	53	3	33	4	12	5	49	6	91	7	68	8	15	9	96
0	94	1	43	2	22	3	6	4	83	5	20	6	26	7	18	8	84	9	15
0	16	1	90	2	15	3	1	4	16	5	19	6	66	7	76	8	27	9	16
0	70	1	65	2	28	3	34	4	14	5	47	6	31	7	98	8	73	9	65
0	55	1	92	2	97	3	21	4	26	5	24	6	42	7	52	8	3	9	82
0	72	1	3	2	38	3	61	4	46	5	68	6	69	7	52	8	17	9	93
0	82	1	15	2	41	3	98	4	26	5	29	6	16	7	87	8	92	9	37
0	89	1	27	2	45	3	20	4	60	5	24	6	92	7	93	8	75	9	91
0	77	1	15	2	74	3	44	4	43	5	68	6	27	7	67	8	88	9	45
0	77	1	78	2	82	3	80	4	82	5	41	6	51	7	98	8	94	9	97
0	9	1	54	2	60	3	66	4	93	5	45	6	58	7	19	8	1	9	23
0	75	1	76	2	77	3	26	4	17	5	67	6	40	7	97	8	56	9	58
0	2	1	49	2	99	3	47	4	59	5	11	6	45	7	65	8	37	9	20
0	72	1	94	2	98	3	78	4	82	5	23	6	55	7	8	8	51	9	98
0	10	1	9	2	66	3	65	4	69	5	2	6	2	7	56	8	63	9	16
0	1	1	54	2	43	3	37	4	95	5	59	6	55	7	13	8	8	9	82
0	99	1	92	2	82	3	81	4	50	5	81	6	77	7	99	8	43	9	93
0	13	1	33	2	46	3	58	4	48	5	92	6	83	7	34	8	78	9	58
0	10	1	89	2	2	3	22	4	20	5	19	6	51	7	62	8	82	9	24
0	67	1	43	2	1	3	68	4	98	5	18	6	27	7	85	8	15	9	87
0	24	1	3	2	13	3	70	4	4	5	67	6	8	7	85	8	88	9	4
0	76	1	22	2	35	3	50	4	73	5	11	6	91	7	60	8	61	9	32
0	31	1	16	2	18	3	20	4	27	5	69	6	33	7	77	8	59	9	31
0	66	1	97	2	19	3	90	4	34	5	8	6	76	7	32	8	19	9	53
0	11	1	65	2	74	3	79	4	47	5	46	6	9	7	51	8	95	9	87
0	26	1	66	2	24	3	83	4	57	5	9	6	84	7	93	8	43	9	34
0	35	1	30	2	26	3	57	4	37	5	78	6	4	7	45	8	16	9	65
0	35	1	60	2	42	3	9	4	22	5	65	6	42	7	39	8	73	9	81
0	61	1	82	2	82	3	71	4	5	5	1	6	73	7	36	8	33	9	26
0	23	1	83	2	88	3	85	4	18	5	80	6	39	7	17	8	42	9	68
0	43	1	63	2	35	3	31	4	53	5	66	6	25	7	16	8	61	9	92
0	67	1	46	2	21	3	62	4	72	5	52	6	48	7	55	8	52	9	37
0	6	1	67	2	12	3	90	4	43	5	51	6	71	7	57	8	90	9	41
0	26	1	25	2	96	3	5	4	38	5	97	6	47	7	52	8	18	9	39
0	75	1	58	2	74	3	41	4	58	5	77	6	62	7	26	8	13	9	66
0	32	1	84	2	65	3	6	4	63	5	75	6	51	7	45	8	87	9	2
0	94	1	68	2	25	3	20	4	66	5	42	6	49	7	16	8	25	9	74
0	5	1	96	2	37	3	14	4	61	5	47	6	93	7	71	8	32	9	66
0	89	1	46	2	44	3	25	4	10	5	42	6	60	7	90	8	42	9	63
0	47	1	3	2	64	3	17	4	44	5	8	6	33	7	55	8	74	9	17
0	28	1	47	2	2	3	38	4	61	5	36	6	48	7	52	8	45	9	16
0	82	1	79	2	13	3	22	4	13	5	49	6	24	7	1	8	11	9	25
0	82	1	59	2	74	3	61	4	28	5	3	6	33	7	21	8	69	9	53
0	14	1	38	2	97	3	16	4	38	5	42	6	44	7	6	8	64	9	73
