HFSDDW
150	30	10
0	31	1	99	2	36	3	8	4	52	5	66	6	96	7	17	8	39	9	30
0	83	1	26	2	5	3	62	4	15	5	14	6	55	7	64	8	20	9	77
0	20	1	1	2	79	3	72	4	63	5	79	6	14	7	58	8	83	9	25
0	19	1	67	2	48	3	82	4	38	5	82	6	91	7	65	8	43	9	65
0	5	1	30	2	42	3	53	4	70	5	40	6	17	7	47	8	62	9	15
0	93	1	71	2	18	3	73	4	31	5	31	6	21	7	64	8	45	9	72
0	53	1	39	2	33	3	15	4	11	5	16	6	78	7	23	8	24	9	32
0	23	1	90	2	21	3	55	4	72	5	90	6	59	7	26	8	2	9	24
0	62	1	67	2	96	3	69	4	32	5	47	6	49	7	75	8	51	9	8
0	62	1	28	2	21	3	71	4	13	5	66	6	96	7	28	8	42	9	54
0	62	1	94	2	23	3	30	4	92	5	4	6	51	7	62	8	1	9	41
0	72	1	94	2	62	3	21	4	10	5	86	6	42	7	64	8	83	9	63
0	66	1	3	2	71	3	17	4	70	5	94	6	69	7	50	8	43	9	6
0	93	1	31	2	84	3	47	4	62	5	68	6	44	7	66	8	77	9	28
0	96	1	86	2	74	3	11	4	36	5	67	6	65	7	99	8	61	9	27
0	24	1	32	2	45	3	79	4	88	5	59	6	23	7	7	8	59	9	97
0	34	1	2	2	20	3	95	4	47	5	41	6	11	7	15	8	59	9	41
0	42	1	75	2	87	3	55	4	67	5	79	6	29	7	61	8	81	9	3
0	30	1	69	2	88	3	17	4	81	5	61	6	86	7	6	8	59	9	4
0	46	1	37	2	8	3	80	4	94	5	95	6	67	7	79	8	64	9	94
0	57	1	50	2	41	3	20	4	84	5	49	6	45	7	90	8	12	9	9
0	30	1	61	2	26	3	56	4	68	5	64	6	13	7	3	8	14	9	85
0	55	1	6	2	56	3	56	4	95	5	6	6	68	7	8	8	60	9	72
0	13	1	50	2	96	3	86	4	46	5	79	6	29	7	68	8	33	9	33
0	17	1	96	2	93	3	51	4	73	5	84	6	12	7	51	8	12	9	30
0	82	1	65	2	65	3	78	4	40	5	51	6	94	7	85	8	25	9	78
0	80	1	38	2	30	3	40	4	95	5	80	6	64	7	39	8	11	9	88
0	36	1	45	2	69	3	80	4	69	5	59	6	12	7	5	8	82	9	11
0	94	1	18	2	95	3	31	4	90	5	47	6	84	7	19	8	47	9	94
0	84	1	44	2	43	3	54	4	53	5	79	6	66	7	54	8	55	9	92
0	20	1	72	2	41	3	24	4	94	5	37	6	95	7	85	8	10	9	81
0	40	1	89	2	3	3	15	4	84	5	62	6	42	7	98	8	49	9	48
0	96	1	46	2	92	3	16	4	4	5	92	6	2	7	16	8	27	9	89
0	92	1	58	2	50	3	90	4	90	5	22	6	77	7	72	8	37	9	53
0	52	1	98	2	9	3	65	4	55	5	94	6	41	7	29	8	69	9	90
0	37	1	68	2	5	3	7	4	96	5	73	6	79	7	25	8	20	9	2
0	36	1	80	2	58	3	21	4	89	5	81	6	40	7	12	8	24	9	63
0	85	1	70	2	62	3	96	4	96	5	97	6	38	7	28	8	60	9	9
0	51	1	72	2	46	3	37	4	52	5	25	6	53	7	43	8	94	9	17
0	43	1	52	2	52	3	35	4	17	5	72	6	41	7	88	8	76	9	74
0	55	1	30	2	5	3	7	4	6	5	67	6	6	7	8	8	11	9	98
0	36	1	51	2	64	3	11	4	51	5	63	6	34	7	22	8	68	9	64
0	28	1	97	2	18	3	7	4	20	5	33	6	18	7	27	8	79	9	25
0	57	1	50	2	51	3	86	4	54	5	22	6	68	7	39	8	31	9	85
0	19	1	45	2	33	3	95	4	81	5	91	6	88	7	42	8	84	9	54
0	38	1	20	2	20	3	12	4	46	5	57	6	12	7	98	8	87	9	72
0	49	1	79	2	29	3	85	4	42	5	86	6	1	7	77	8	56	9	30
0	95	1	95	2	90	3	83	4	46	5	82	6	65	7	22	8	26	9	28
0	45	1	76	2	43	3	26	4	86	5	38	6	30	7	39	8	41	9	97
0	10	1	69	2	52	3	58	4	36	5	39	6	17	7	47	8	54	9	94
0	91	1	11	2	85	3	55	4	58	5	43	6	29	7	37	8	66	9	63
0	92	1	89	2	72	3	59	4	28	5	73	6	36	7	3	8	99	9	5
0	57	1	61	2	37	3	59	4	20	5	26	6	43	7	32	8	47	9	7
0	65	1	18	2	68	3	31	4	37	5	34	6	90	7	88	8	67	9	44
0	9	1	92	2	73	3	77	4	5	5	20	6	96	7	92	8	31	9	62
0	3	1	15	2	48	3	50	4	38	5	30	6	73	7	27	8	35	9	32
0	99	1	97	2	90	3	59	4	97	5	75	6	22	7	42	8	23	9	94
0	83	1	48	2	35	3	55	4	95	5	65	6	87	7	60	8	55	9	99
0	29	1	50	2	2	3	85	4	4	5	51	6	70	7	18	8	92	9	7
0	60	1	64	2	53	3	36	4	45	5	12	6	3	7	15	8	79	9	30
0	98	1	55	2	70	3	36	4	79	5	55	6	79	7	92	8	54	9	73
0	42	1	14	2	71	3	36	4	4	5	49	6	95	7	5	8	55	9	47
0	5	1	5	2	49	3	16	4	34	5	20	6	95	7	99	8	11	9	84
0	62	1	73	2	80	3	26	4	2	5	74	6	80	7	65	8	6	9	49
0	71	1	77	2	63	3	20	4	65	5	46	6	92	7	18	8	32	9	95
0	16	1	97	2	60	3	33	4	25	5	94	6	6	7	55	8	2	9	59
0	60	1	80	2	82	3	70	4	11	5	69	6	34	7	46	8	34	9	29
0	69	1	31	2	98	3	6	4	75	5	27	6	41	7	30	8	51	9	88
0	27	1	77	2	67	3	16	4	68	5	65	6	14	7	48	8	1	9	8
0	68	1	26	2	63	3	46	4	89	5	91	6	95	7	93	8	9	9	95
0	13	1	46	2	83	3	4	4	27	5	84	6	98	7	54	8	57	9	97
0	53	1	76	2	4	3	14	4	33	5	82	6	13	7	66	8	2	9	46
0	56	1	86	2	45	3	27	4	61	5	44	6	67	7	52	8	17	9	84
0	31	1	47	2	21	3	55	4	76	5	81	6	94	7	64	8	89	9	84
0	67	1	59	2	90	3	4	4	54	5	92	6	22	7	49	8	14	9	8
0	78	1	30	2	91	3	63	4	40	5	26	6	2	7	56	8	43	9	83
0	17	1	46	2	38	3	73	4	66	5	7	6	55	7	49	8	38	9	51
0	87	1	49	2	77	3	18	4	78	5	96	6	95	7	42	8	72	9	68
0	22	1	19	2	38	3	9	4	6	5	2	6	55	7	58	8	15	9	50
